OK,Court ID,Court Name,Fixed Court Name,Court Name Abbreviation,Fixed Court Name Abbreviation,Count,Jurisdiction,Fixed Jurisdiction,First Date,Last Date,Example Case ID,Example Case
x,11309,United States Bankruptcy Court for the Northern District of West Virginia,,Bankr. N.D. W. Va.,,105,United States,,1980-10-23,2017-03-24,1088639,View example
x,10016,United States Bankruptcy Court for the Sourthern District of Florida,,Bankr. S.D. Fla.,,3,United States,,1997-05-19,1997-06-17,269064,View example
x,11003,United States Bankruptcy Court for the Southern District of Alabama,,Bankr. S.D. Ala.,,169,United States,,1980-05-09,2017-09-15,901354,View example
x,9686,United States Bankruptcy Court for the Southern District of California,,Bankr. S.D. Cal.,,391,United States,,1979-12-27,2017-10-10,168416,View example
x,9495,United States Bankruptcy Court for the Southern District of Florida,,Bankr. S.D. Fla.,,2204,United States,,1979-09-28,2018-02-12,37814,View example
x,15360,United States Bankruptcy Court for the Southern District of Florida,9495,Bankr. S.D. Fla,,2,United States,,2016-03-29,2016-04-28,4172560,View example
x,9121,United States Bankruptcy Court for the Southern District of Georgia,,Bankr. S.D. Ga.,,465,United States,,1978-05-24,2018-02-01,90672,View example
x,11670,United States Bankruptcy Court for the Southern District of Georgia,9121,Bankr. S.D. Flo.,,1,United States,,1997-12-15,1997-12-15,1213653,View example
x,9082,United States Bankruptcy Court for the Southern District of Illinois,,Bankr. S.D. Ill.,,252,United States,,1980-06-25,2018-02-16,90646,View example
x,9732,United States Bankruptcy Court for the Southern District of Indiana,,Bankr. S.D. Ind.,,213,United States,,1979-02-01,2018-01-25,343904,View example
x,9488,United States Bankruptcy Court for the Southern District of Iowa,,Bankr. S.D. Iowa,,160,United States,,1980-04-01,2017-06-02,37866,View example
x,9786,United States Bankruptcy Court for the Southern District of Mississippi,,Bankr. S.D. Miss.,,151,United States,,1980-10-29,2017-12-12,90510,View example
x,9340,United States Bankruptcy Court for the Southern District of New York,,Bankr. S.D.N.Y.,,3172,United States,,1979-02-01,2018-04-09,37744,View example
x,9669,United States Bankruptcy Court for the Southern District of Ohio,,Bankr. S.D. Ohio,,2129,United States,,1979-04-25,2018-03-06,90681,View example
x,9054,United States Bankruptcy Court for the Southern District of Texas,,Bankr. S.D. Tex.,,826,United States,,1979-12-06,2018-03-23,37826,View example
x,18959,United States Bankruptcy Court for the Southern District of Texas,9054,Bankr. S.D. Fla.,,1,United States,,1989-04-12,1989-04-12,6111869,View example
x,11486,United States Bankruptcy Court for the Southern District of West Virginia,,Bankr. S.D. W. Va.,,67,United States,,1980-04-03,2017-12-18,3318516,View example
x,9633,United States Bankruptcy Court for the Western District of Arkansas,10021,Bankr W.D. Ark.,,189,United States,,1980-02-22,2016-02-26,90654,View example
x,10021,United States Bankruptcy Court for the Western District of Arkansas,,Bankr. W.D. Ark.,,142,United States,,1981-10-11,2018-01-25,273502,View example
x,9475,United States Bankruptcy Court for the Western District of Kentucky,,Bankr. W.D. Ky.,,654,United States,,1980-01-31,2017-12-22,37734,View example
x,9665,United States Bankruptcy Court for the Western District of Louisiana,,Bankr. W.D. La.,,265,United States,,1979-11-06,2017-09-29,273558,View example
x,9061,United States Bankruptcy Court for the Western District of Michigan,,Bankr. W.D. Mich.,,555,United States,,1979-08-20,2018-03-30,37711,View example
x,9396,United States Bankruptcy Court for the Western District of Missouri,,Bankr. W.D. Mo.,,1369,United States,,1891-06-18,2018-02-01,37863,View example
x,20161,United States Bankruptcy Court for the Western District of Missouri,9028,Bankr. W.D.N.Y.,,1,United States,,1982-02-10,1982-02-10,6548733,View example
x,22601,United States Bankruptcy Court for the Western District of Missouri,9396,Bankr W.D. Mo.,,2,United States,,2002-06-06,2002-06-19,9412026,View example
x,9028,United States Bankruptcy Court for the Western District of New York,,Bankr. W.D.N.Y.,,720,United States,,1979-10-25,2018-03-22,37802,View example
x,11117,United States Bankruptcy Court for the Western District of North Carolina,,Bankr. W.D.N.C.,,128,United States,,1980-04-16,2017-12-28,689423,View example
x,9656,United States Bankruptcy Court for the Western District of Oklahoma,,Bankr. W.D. Okla.,,318,United States,,1980-05-02,2018-03-26,269255,View example
x,11587,United States Bankruptcy Court for the Western District of Oklahoma,9656,B.A.P. 1st Cir.,,1,United States,,1997-10-15,1997-10-15,1152786,View example
x,9048,United States Bankruptcy Court for the Western District of Pennsylvania,,Bankr. W.D. Pa.,,1393,United States,,1842-07-22,2018-03-29,37757,View example
x,24214,United States Bankruptcy Court for the Western District of Pennsylvania,9048,Bankr. W.D. Pa.,,2,Pennsylvania,,1988-09-02,1988-09-06,6098593,View example
x,9073,United States Bankruptcy Court for the Western District of Tennessee,,Bankr. W.D. Tenn.,,319,United States,,1973-07-10,2017-05-05,168211,View example
x,9512,United States Bankruptcy Court for the Western District of Texas,,Bankr. W.D. Tex.,,548,United States,,1979-11-05,2017-12-29,37817,View example
x,9663,United States Bankruptcy Court for the Western District of Virginia,,Bankr. W.D. Va.,,559,United States,,1979-08-22,2018-03-14,377638,View example
x,20109,United States Bankruptcy Court for the Western District of Virginia United States Bankruptcy Court for the Western District of Virginia,9663,Bankr. W.D. Va.,,1,United States,,1995-09-07,1995-09-07,6456739,View example
x,9403,United States Bankruptcy Court for the Western District of Washington,,Bankr. W.D. Wash.,,193,United States,,1979-08-23,2018-02-08,37740,View example
x,21008,United States Bankruptcy Court for the Western District of Washington,9403,Bankr. W.D. Wash,,1,United States,,2011-08-26,2011-08-26,4185012,View example
x,9724,United States Bankruptcy Court for the Western District of Wisconsin,,Bank. W.D. Wis.,,5,United States,,1997-03-20,2011-03-01,377642,View example
x,11175,United States Bankruptcy Court for the Western District of Wisconsin,9724,Bankr. W.D. Wis.,,484,United States,,1979-08-08,2018-02-23,311963,View example
x,11674,United States Bankruptcy Court for the Westhern District of New York,9028,Bankr. W.D.N.Y.,,1,United States,,1998-01-23,1998-01-23,1213554,View example
x,12231,United States Board of Tax Appeals,,B.T.A.,,11751,United States,,1920-01-14,1973-12-26,1540975,View example
x,13506,United States Board of Tax Appeals,12006,Ohio B.T.A.,,1,United States,,1954-11-02,1954-11-02,1781951,View example
x,16278,United States Circiut Court for the Eastern District of Pennsylvania,9345,C.C.E.D. Pa.,,1,United States,,1883-10-30,1883-10-30,73019,View example
?,13797,United States Circuit Court,,U.S. Cir. Ct.,,3,United States,,1882-09-01,1883-01-01,4542252,View example
?,14156,United States Circuit Court,,U.S.C.C.,,26,New York,,1859-09-01,1893-08-01,1973038,View example
?,23697,United States Circuit Court,,U.S.C.C.,,1,Delaware,,1793-10-01,1793-10-01,503528,View example
?,23748,United States Circuit Court,,U.S. Cir. Ct.,,24,New York,,1867-01-01,1890-01-01,801680,View example
?,23758,United States Circuit Court,,U.S.C.C.,,23,United States,,1806-11-08,1886-04-01,883263,View example
x,15619,United States Circuit Court Southern District of New York,,C.C.S.D.N.Y.,,1,New York,,1883-06-01,1883-06-01,4552657,View example
x,21414,United States Circuit Court for the Central District of Iowa,,C.C.C.D. Iowa,,1,United States,,1893-03-30,1893-03-30,6721862,View example
x,16290,United States Circuit Court for the Central District of Missouri,,C.C.C.D. Mo.,,5,United States,,1884-01-07,1902-01-01,73120,View example
x,13866,United States Circuit Court for the District of Alabama,,C.C.D. Ala.,,9,United States,,1809-01-01,1908-11-09,1886993,View example
x,17009,United States Circuit Court for the District of Arkansas,,C.C.D. Ark.,,75,United States,,1821-10-01,1909-05-18,3699502,View example
x,11724,United States Circuit Court for the District of California,,C.C.D. Cal.,,311,United States,,1853-10-26,1960-03-24,72959,View example
x,9551,United States Circuit Court for the District of Colorado,,C.C.D. Colo.,,367,United States,,1877-01-01,1990-05-10,19146,View example
x,17345,United States Circuit Court for the District of Colorado,9551,D. Colo.,,3,United States,,1870-01-01,1882-01-01,6109141,View example
x,24349,United States Circuit Court for the District of Colorado,9551,C.C.D. Colo.,,21,Colorado,,1881-09-01,1883-11-08,12122330,View example
x,16056,United States Circuit Court for the District of Columbia,17260,D.C. Cir.,,1,United States,,1802-01-01,1802-01-01,67907,View example
x,17260,United States Circuit Court for the District of Columbia,,C.C.D.C.,,19,United States,,1804-01-03,1854-06-01,6126078,View example
x,9297,United States Circuit Court for the District of Connecticut,,C.C.D. Conn.,,687,United States,,1785-01-01,1911-07-28,17265,View example
x,10307,United States Circuit Court for the District of Connecticut,9297,C.C.D. Con.,,2,Connecticut,,1871-09-01,1871-09-01,742320,View example
x,13210,United States Circuit Court for the District of Connecticut,9297,D. Conn.,,7,United States,,1892-08-08,1905-07-12,1630221,View example
x,21450,United States Circuit Court for the District of Connecticut,9297,C.C.N.D.N.Y.,,6,United States,,1887-08-22,1887-11-26,6722448,View example
x,21574,United States Circuit Court for the District of Connecticut,9297,Conn. Cir. Ct.,,1,United States,,1911-02-21,1911-02-21,6747830,View example
x,23695,United States Circuit Court for the District of Connecticut,9297,C.C.D. Conn.,,2,Connecticut,,1868-04-01,1868-04-01,507695,View example
x,9375,United States Circuit Court for the District of Delaware,,C.C.D. Del.,,109,United States,,1815-01-01,1992-12-02,37512,View example
x,13356,United States Circuit Court for the District of Delaware,9375,D. Del.,,1,United States,,1892-11-14,1892-11-14,1630263,View example
x,20727,United States Circuit Court for the District of Florida,,C.C.D. Fla.,,3,United States,,1882-03-01,1901-12-06,3748542,View example
x,9445,United States Circuit Court for the District of Georgia,,C.C.D. Ga.,,20,United States,,1808-05-01,1911-03-31,37370,View example
x,9391,United States Circuit Court for the District of Idaho,,C.C.D. Idaho,,63,United States,,1891-04-29,1912-04-24,29003,View example
x,13275,United States Circuit Court for the District of Idaho,9391,D. Idaho,,1,United States,,1892-10-21,1892-10-21,1630330,View example
x,20809,United States Circuit Court for the District of Idaho,9391,C.C.D. Idaho.,,1,United States,,1892-07-11,1892-07-11,3816869,View example
x,17153,United States Circuit Court for the District of Illinois,,C.C.D. Ill.,,118,United States,,1839-01-01,1911-04-25,3749879,View example
x,20184,United States Circuit Court for the District of Illinois,17153,C.C.E.D. Ill.,,4,United States,,1841-01-01,1850-12-01,6591898,View example
x,9748,United States Circuit Court for the District of Indiana,,C.C.D. Ind.,,569,United States,,1808-01-01,1912-04-25,65746,View example
x,13281,United States Circuit Court for the District of Indiana,9748,D. Ind.,,4,United States,,1892-09-13,1892-10-28,1630127,View example
x,17111,United States Circuit Court for the District of Iowa,,C.C.D. Iowa,,182,United States,,1863-01-01,1888-08-31,1643789,View example
x,24241,United States Circuit Court for the District of Iowa,17111,C.C.D. Iowa,,2,Iowa,,1873-01-01,1873-05-01,6586800,View example
x,9371,United States Circuit Court for the District of Kansas,,C.C.D. Kan.,,282,United States,,1863-05-01,1911-06-29,18877,View example
x,13205,United States Circuit Court for the District of Kentucky,,C.C.D. Ky.,,200,United States,,1812-11-27,1911-04-15,67896,View example
x,24243,United States Circuit Court for the District of Kentucky,13205,C.C.D. Ky.,,1,Kentucky,,1806-11-08,1806-11-08,6579256,View example
x,17054,United States Circuit Court for the District of Louisiana,,C.C.D. La.,,197,United States,,1845-01-01,1888-06-14,3750866,View example
x,9362,United States Circuit Court for the District of Maine,,C.C.D. Me.,,348,United States,,1809-12-01,1911-12-22,19039,View example
x,13197,United States Circuit Court for the District of Maine,9362,D. Me.,,3,United States,,1880-02-01,1892-10-08,1630381,View example
x,9447,United States Circuit Court for the District of Maryland,,C.C.D. Md.,,315,United States,,1803-05-01,1911-12-01,18950,View example
x,13218,United States Circuit Court for the District of Maryland,9447,D. Md.,,2,United States,,1892-10-15,1892-11-11,1630173,View example
x,24333,United States Circuit Court for the District of Maryland,9447,C.C.D. Md.,,2,Maryland,,1803-05-01,1803-05-01,11302303,View example
x,9388,United States Circuit Court for the District of Massachusetts,,C.C.D. Mass.,,2169,United States,,1792-01-01,1993-07-09,18782,View example
x,13131,United States Circuit Court for the District of Massachusetts,9388,D. Mass.,,9,United States,,1892-07-28,1892-09-20,1630141,View example
x,24129,United States Circuit Court for the District of Massachusetts,9388,C.C.D. Mass.,,1,Massachusetts,,1981-01-01,1981-01-01,5608990,View example
x,17085,United States Circuit Court for the District of Michigan,,C.C.D. Mich.,,216,United States,,1834-06-01,1882-01-16,3744918,View example
x,9300,United States Circuit Court for the District of Minnesota,,C.C.D. Minn.,,541,United States,,1805-01-01,1912-01-17,17294,View example
x,13346,United States Circuit Court for the District of Minnesota,9300,D. Minn.,,1,United States,,1892-11-13,1892-11-13,1630157,View example
x,21322,United States Circuit Court for the District of Mississippi,,C.C.D. Miss.,,1,United States,,1896-02-28,1896-02-28,7852952,View example
x,17148,United States Circuit Court for the District of Missouri,,C.C.D. Mo.,,60,United States,,1843-01-01,1911-01-09,3744202,View example
x,9755,United States Circuit Court for the District of Montana,,C.C.D. Mont.,,141,United States,,1890-06-06,1911-08-28,65761,View example
x,13302,United States Circuit Court for the District of Montana,9755,D. Mont.,,3,United States,,1892-11-14,1892-11-21,1630153,View example
x,9762,United States Circuit Court for the District of Nebraska,,C.C.D. Neb.,,274,United States,,1868-11-01,1910-11-07,29031,View example
x,9754,United States Circuit Court for the District of Nevada,,C.C.D. Nev.,,217,United States,,1867-01-01,1982-02-16,44783,View example
x,13317,United States Circuit Court for the District of New Hampshire,,C.C.D.N.H.,,163,United States,,1798-01-01,1993-06-30,72859,View example
x,22294,United States Circuit Court for the District of New Hampshire,13317,C.C.D. N.H.,,5,United States,,1880-01-30,1880-05-15,1643840,View example
x,9331,United States Circuit Court for the District of New Jersey,,C.C.D.N.J.,,785,United States,,1803-04-01,1911-12-27,33207,View example
x,13295,United States Circuit Court for the District of New Jersey,9331,D.N.J.,,2,United States,,1892-09-27,1892-11-16,1630140,View example
x,20807,United States Circuit Court for the District of New Jersey,9331,C.C.D. N.J.,,4,United States,,1880-01-01,1903-12-07,1643830,View example
x,16611,United States Circuit Court for the District of New York,,C.C.D.N.Y.,,86,United States,,1796-01-01,1908-01-08,3744837,View example
x,17319,United States Circuit Court for the District of North Carolina,,C.C.D.N.C.,,248,North Carolina,,1791-06-01,1796-11-01,12133083,View example
x,23852,United States Circuit Court for the District of North Carolina,17319,C.C.D.N.C.,,49,United States,,1791-06-01,1900-01-12,6099883,View example
x,18824,United States Circuit Court for the District of North Dakota,,C.C.D.N.D.,,11,United States,,1880-12-01,1911-07-17,1892294,View example
x,17067,United States Circuit Court for the District of Ohio,,C.C.D. Ohio,,261,United States,,1829-01-01,1902-02-11,3704728,View example
x,9342,United States Circuit Court for the District of Oregon,,C.C.D. Or.,,677,United States,,1810-01-01,1990-07-12,18122,View example
x,9999,United States Circuit Court for the District of Pennsylvania,,C.C.D. Pa.,,661,United States,,1783-05-01,1910-06-13,580984,View example
x,24338,United States Circuit Court for the District of Pennsylvania,9999,C.C.D. Pa.,,4,Pennsylvania,,1799-04-01,1799-04-01,11739729,View example
x,9482,United States Circuit Court for the District of Rhode Island,,C.C.D.R.I.,,481,United States,,1812-01-01,1911-08-02,28989,View example
x,13204,United States Circuit Court for the District of Rhode Island,9482,C.C.D. R.I.,,3,United States,,1903-05-02,1903-12-28,1634902,View example
x,22302,United States Circuit Court for the District of Rhode Island,9482,D.R.I.,,1,United States,,1880-03-31,1880-03-31,1643899,View example
